45	43	5.099751222
43	45	5.099751222
85	81	5.100280555
81	85	5.100280555
46	44	5.110191613
44	46	5.110191613
84	73	5.112335796
73	84	5.112335796
25	22	5.134341701
22	25	5.134341701
50	54	5.138226688
54	50	5.138226688
60	53	5.145001592
53	60	5.145001592
53	48	5.147201942
48	53	5.147201942
43	55	5.152853585
55	43	5.152853585
47	34	5.157618502
34	47	5.157618502
46	54	5.160057992
54	46	5.160057992
71	55	5.16293619
55	71	5.16293619
40	30	5.164432307
30	40	5.164432307
80	85	5.164657748
85	80	5.164657748
62	52	5.164930486
52	62	5.164930486
24	21	5.170622423
21	24	5.170622423
50	43	5.170939516
43	50	5.170939516
56	62	5.17444377
62	56	5.17444377
48	36	5.186642779
36	48	5.186642779
30	36	5.186950893
36	30	5.186950893
44	41	5.189239683
41	44	5.189239683
60	52	5.192831471
52	60	5.192831471
41	48	5.194202004
48	41	5.194202004
50	47	5.194765547
47	50	5.194765547
25	35	5.19878534
35	25	5.19878534
60	70	5.203411582
70	60	5.203411582
62	55	5.218646796
55	62	5.218646796
52	71	5.226954426
71	52	5.226954426
64	81	5.228091421
81	64	5.228091421
41	33	5.23805359
33	41	5.23805359
61	73	5.241284733
73	61	5.241284733
52	70	5.242355867
70	52	5.242355867
64	83	5.249766907
83	64	5.249766907
44	40	5.254113906
40	44	5.254113906
40	35	5.259051991
35	40	5.259051991
63	54	5.260305759
54	63	5.260305759
47	32	5.265799234
32	47	5.265799234
25	34	5.268674024
34	25	5.268674024
45	34	5.274712371
34	45	5.274712371
82	86	5.274744645
86	82	5.274744645
48	33	5.275211034
33	48	5.275211034
41	51	5.280370017
51	41	5.280370017
64	71	5.29488355
71	64	5.29488355
24	40	5.299433585
40	24	5.299433585
53	42	5.302068628
42	53	5.302068628
47	31	5.303370229
31	47	5.303370229
61	70	5.305667905
70	61	5.305667905
62	64	5.305926698
64	62	5.305926698
42	54	5.313660566
54	42	5.313660566
47	51	5.313766109
51	47	5.313766109
45	51	5.313780451
51	45	5.313780451
44	42	5.314146423
42	44	5.314146423
64	85	5.331393487
85	64	5.331393487
25	45	5.334988016
45	25	5.334988016
64	82	5.337861672
82	64	5.337861672
56	73	5.344255579
73	56	5.344255579
61	54	5.349251279
54	61	5.349251279
60	51	5.356232628
51	60	5.356232628
40	36	5.357949701
36	40	5.357949701
85	72	5.3602577
72	85	5.3602577
62	51	5.361344729
51	62	5.361344729
44	30	5.361540254
30	44	5.361540254
56	46	5.365963346
46	56	5.365963346
42	40	5.370854426
40	42	5.370854426
50	42	5.373741152
42	50	5.373741152
44	43	5.378878228
43	44	5.378878228
24	30	5.380356849
30	24	5.380356849
42	32	5.386191826
32	42	5.386191826
20	22	5.386251329
22	20	5.386251329
47	41	5.386930422
41	47	5.386930422
50	70	5.387418046
70	50	5.387418046
56	48	5.388316877
48	56	5.388316877
60	55	5.391210372
55	60	5.391210372
42	55	5.394857136
55	42	5.394857136
60	43	5.395861536
43	60	5.395861536
40	34	5.397399562
34	40	5.397399562
60	72	5.399320961
72	60	5.399320961
86	84	5.399867356
84	86	5.399867356
63	84	5.400304211
84	63	5.400304211
47	43	5.400598442
43	47	5.400598442
48	54	5.402649501
54	48	5.402649501
47	42	5.404830708
42	47	5.404830708
80	72	5.410458439
72	80	5.410458439
64	70	5.411040259
70	64	5.411040259
44	51	5.411089269
51	44	5.411089269
71	51	5.412284763
51	71	5.412284763
25	36	5.413093202
36	25	5.413093202
22	30	5.413126185
30	22	5.413126185
70	51	5.416162802
51	70	5.416162802
83	72	5.418181839
72	83	5.418181839
50	44	5.418191616
44	50	5.418191616
46	33	5.418529332
33	46	5.418529332
52	41	5.422931483
41	52	5.422931483
45	30	5.423306603
30	45	5.423306603
46	36	5.425433694
36	46	5.425433694
48	32	5.428561656
32	48	5.428561656
85	73	5.43069899
73	85	5.43069899
41	31	5.431979743
31	41	5.431979743
48	35	5.432643412
35	48	5.432643412
60	73	5.443322291
73	60	5.443322291
25	44	5.447713126
44	25	5.447713126
73	54	5.450794506
54	73	5.450794506
41	36	5.455827637
36	41	5.455827637
24	20	5.461056658
20	24	5.461056658
42	33	5.461689776
33	42	5.461689776
50	71	5.462871962
71	50	5.462871962
47	55	5.469528073
55	47	5.469528073
56	60	5.472380408
60	56	5.472380408
52	47	5.474048584
47	52	5.474048584
46	32	5.476028279
32	46	5.476028279
50	45	5.479910344
45	50	5.479910344
52	45	5.482585509
45	52	5.482585509
24	32	5.486235444
32	24	5.486235444
25	41	5.488565785
41	25	5.488565785
60	64	5.494614962
64	60	5.494614962
63	53	5.497600811
53	63	5.497600811
56	43	5.499171667
43	56	5.499171667
61	84	5.501686304
84	61	5.501686304
72	54	5.503448588
54	72	5.503448588
50	62	5.505901588
62	50	5.505901588
24	31	5.509867273
31	24	5.509867273
22	40	5.50988526
40	22	5.50988526
53	73	5.513064208
73	53	5.513064208
86	81	5.516692086
81	86	5.516692086
41	35	5.517248225
35	41	5.517248225
56	72	5.518355502
72	56	5.518355502
83	73	5.532927851
73	83	5.532927851
47	40	5.535987437
40	47	5.535987437
62	43	5.536137762
43	62	5.536137762
63	80	5.538685735
80	63	5.538685735
61	80	5.544479898
80	61	5.544479898
43	32	5.546038851
32	43	5.546038851
60	42	5.557369305
42	60	5.557369305
48	34	5.559750962
34	48	5.559750962
81	72	5.561125383
72	81	5.561125383
84	71	5.561950823
71	84	5.561950823
43	40	5.564610667
40	43	5.564610667
52	44	5.567629644
44	52	5.567629644
73	55	5.568042123
55	73	5.568042123
43	33	5.569201791
33	43	5.569201791
60	46	5.570461306
46	60	5.570461306
48	31	5.571543258
31	48	5.571543258
46	40	5.572802993
40	46	5.572802993
25	23	5.576449332
23	25	5.576449332
53	47	5.577757475
47	53	5.577757475
56	63	5.578953736
63	56	5.578953736
82	72	5.578978248
72	82	5.578978248
42	36	5.579519567
36	42	5.579519567
50	41	5.582056663
41	50	5.582056663
84	70	5.584343344
70	84	5.584343344
47	30	5.588700002
30	47	5.588700002
80	73	5.592234199
73	80	5.592234199
40	48	5.593432804
48	40	5.593432804
61	53	5.593823327
53	61	5.593823327
53	41	5.594805275
41	53	5.594805275
22	31	5.594841085
31	22	5.594841085
63	52	5.599018602
52	63	5.599018602
46	35	5.599168552
35	46	5.599168552
50	36	5.607686234
36	50	5.607686234
53	72	5.608286505
72	53	5.608286505
62	46	5.612652762
46	62	5.612652762
50	60	5.615595324
60	50	5.615595324
45	55	5.620493931
55	45	5.620493931
44	55	5.621122133
55	44	5.621122133
41	54	5.621599563
54	41	5.621599563
22	32	5.627865646
32	22	5.627865646
80	86	5.633526161
86	80	5.633526161
43	36	5.634184161
36	43	5.634184161
20	1	5.634433771
1	20	5.634433771
53	45	5.634594667
45	53	5.634594667
43	71	5.635007587
71	43	5.635007587
63	55	5.63965697
55	63	5.63965697
41	55	5.641992555
55	41	5.641992555
51	36	5.645741798
36	51	5.645741798
62	84	5.648060961
84	62	5.648060961
41	34	5.6548519
34	41	5.6548519
42	31	5.658405561
31	42	5.658405561
46	71	5.660197647
71	46	5.660197647
33	51	5.661052399
51	33	5.661052399
46	70	5.662108952
70	46	5.662108952
52	73	5.662406253
73	52	5.662406253
46	31	5.668393777
31	46	5.668393777
61	52	5.669054781
52	61	5.669054781
43	70	5.675407836
70	43	5.675407836
41	30	5.677585723
30	41	5.677585723
42	35	5.678558618
35	42	5.678558618
56	42	5.679965874
42	56	5.679965874
72	55	5.683124406
55	72	5.683124406
56	47	5.683192902
47	56	5.683192902
53	44	5.685514814
44	53	5.685514814
25	47	5.68782478
47	25	5.68782478
82	73	5.700992582
73	82	5.700992582
24	33	5.701345635
33	24	5.701345635
50	33	5.702842609
33	50	5.702842609
62	42	5.705062674
42	62	5.705062674
56	61	5.706588846
61	56	5.706588846
81	73	5.706966513
73	81	5.706966513
63	81	5.70908697
81	63	5.70908697
32	51	5.710158439
51	32	5.710158439
64	54	5.71041913
54	64	5.71041913
63	83	5.713659618
83	63	5.713659618
23	40	5.717081415
40	23	5.717081415
46	34	5.718584085
34	46	5.718584085
61	81	5.720612123
81	61	5.720612123
63	51	5.72863659
51	63	5.72863659
63	85	5.729955283
85	63	5.729955283
45	54	5.732469436
54	45	5.732469436
52	72	5.735763664
72	52	5.735763664
61	55	5.736045808
55	61	5.736045808
70	48	5.744523233
48	70	5.744523233
25	21	5.745207059
21	25	5.745207059
25	42	5.746194009
42	25	5.746194009
43	35	5.752646274
35	43	5.752646274
62	48	5.758336948
48	62	5.758336948
47	54	5.761237967
54	47	5.761237967
50	73	5.763417782
73	50	5.763417782
60	48	5.763467668
48	60	5.763467668
43	31	5.766403437
31	43	5.766403437
24	35	5.769249978
35	24	5.769249978
52	36	5.769747317
36	52	5.769747317
71	48	5.770049382
48	71	5.770049382
61	83	5.770645711
83	61	5.770645711
40	51	5.778828967
51	40	5.778828967
63	82	5.782914023
82	63	5.782914023
73	51	5.782915212
51	73	5.782915212
61	51	5.78597176
51	61	5.78597176
52	33	5.786105315
33	52	5.786105315
50	35	5.788290606
35	50	5.788290606
36	55	5.792320226
55	36	5.792320226
22	33	5.79363438
33	22	5.79363438
85	70	5.796079462
70	85	5.796079462
42	71	5.796598194
71	42	5.796598194
24	34	5.796797616
34	24	5.796797616
51	35	5.797231899
35	51	5.797231899
42	34	5.797601413
34	42	5.797601413
60	41	5.800494788
41	60	5.800494788
24	45	5.8009499
45	24	5.8009499
85	71	5.804207601
71	85	5.804207601
61	85	5.808932202
85	61	5.808932202
50	32	5.811523353
32	50	5.811523353
61	82	5.813156703
82	61	5.813156703
48	30	5.813222457
30	48	5.813222457
24	41	5.813988991
41	24	5.813988991
25	48	5.821812493
48	25	5.821812493
63	43	5.822069284
43	63	5.822069284
80	71	5.823919054
71	80	5.823919054
44	54	5.825242992
54	44	5.825242992
52	32	5.826376492
32	52	5.826376492
64	86	5.826436916
86	64	5.826436916
56	64	5.826650601
64	56	5.826650601
22	35	5.827505899
35	22	5.827505899
56	44	5.828690961
44	56	5.828690961
86	72	5.832380393
72	86	5.832380393
42	70	5.834198243
70	42	5.834198243
22	34	5.83567752
34	22	5.83567752
23	30	5.836353248
30	23	5.836353248
62	80	5.83730338
80	62	5.83730338
50	63	5.837783478
63	50	5.837783478
64	53	5.841400762
53	64	5.841400762
61	43	5.843654383
43	61	5.843654383
60	84	5.844640635
84	60	5.844640635
25	46	5.848938569
46	25	5.848938569
56	45	5.851049661
45	56	5.851049661
72	51	5.851394333
51	72	5.851394333
33	55	5.85140392
55	33	5.85140392
86	73	5.853153529
73	86	5.853153529
83	71	5.854712529
71	83	5.854712529
53	36	5.860226918
36	53	5.860226918
43	34	5.861571104
34	43	5.861571104
31	51	5.86425411
51	31	5.86425411
21	1	5.865927416
1	21	5.865927416
50	72	5.86665576
72	50	5.86665576
83	70	5.868704349
70	83	5.868704349
50	34	5.868807259
34	50	5.868807259
42	30	5.871429936
30	42	5.871429936
56	41	5.87465405
41	56	5.87465405
25	43	5.875521775
43	25	5.875521775
23	32	5.877685963
32	23	5.877685963
80	70	5.880056485
70	80	5.880056485
52	40	5.880401633
40	52	5.880401633
53	33	5.89054873
33	53	5.89054873
46	30	5.891934179
30	46	5.891934179
62	85	5.892254093
85	62	5.892254093
51	34	5.893045567
34	51	5.893045567
24	36	5.899534914
36	24	5.899534914
63	46	5.904301753
46	63	5.904301753
50	31	5.906290004
31	50	5.906290004
52	35	5.906445961
35	52	5.906445961
24	44	5.912151538
44	24	5.912151538
50	61	5.91538275
61	50	5.91538275
21	30	5.916393986
30	21	5.916393986
62	83	5.916904362
83	62	5.916904362
23	31	5.917605794
31	23	5.917605794
50	40	5.918711437
40	50	5.918711437
22	45	5.920133523
45	22	5.920133523
64	55	5.92378918
55	64	5.92378918
32	55	5.923897733
55	32	5.923897733
62	41	5.924069583
41	62	5.924069583
21	40	5.925986569
40	21	5.925986569
56	84	5.927183101
84	56	5.927183101
25	20	5.92883293
20	25	5.92883293
64	52	5.929355341
52	64	5.929355341
60	80	5.935560223
80	60	5.935560223
53	32	5.936955561
32	53	5.936955561
81	71	5.937580434
71	81	5.937580434
35	55	5.940203354
55	35	5.940203354
63	42	5.941755168
42	63	5.941755168
61	46	5.94456354
46	61	5.94456354
84	54	5.945201381
54	84	5.945201381
60	45	5.951432823
45	60	5.951432823
61	42	5.951831258
42	61	5.951831258
43	73	5.95534759
73	43	5.95534759
22	41	5.956009636
41	22	5.956009636
56	36	5.957266707
36	56	5.957266707
62	81	5.959572222
81	62	5.959572222
82	71	5.960146505
71	82	5.960146505
46	73	5.960389709
73	46	5.960389709
22	36	5.963184326
36	22	5.963184326
43	30	5.965738187
30	43	5.965738187
52	31	5.967202043
31	52	5.967202043
23	1	5.971089884
1	23	5.971089884
81	70	5.979153185
70	81	5.979153185
47	70	5.98614889
70	47	5.98614889
82	70	5.986413467
70	82	5.986413467
36	54	5.987744472
54	36	5.987744472
33	54	5.989998336
54	33	5.989998336
53	40	5.990790125
40	53	5.990790125
53	35	5.991657597
35	53	5.991657597
43	72	5.992099426
72	43	5.992099426
52	34	5.992119681
34	52	5.992119681
22	44	5.996039063
44	22	5.996039063
41	71	5.996652601
71	41	5.996652601
40	55	5.999381897
55	40	5.999381897
62	82	5.999419851
82	62	5.999419851
32	54	6.005749323
54	32	6.005749323
24	42	6.012056124
42	24	6.012056124
53	84	6.013457558
84	53	6.013457558
34	55	6.014405711
55	34	6.014405711
25	51	6.014834593
51	25	6.014834593
62	45	6.014918657
45	62	6.014918657
47	71	6.017689773
71	47	6.017689773
46	72	6.017997187
72	46	6.017997187
62	47	6.01835273
47	62	6.01835273
63	48	6.022943017
48	63	6.022943017
41	70	6.023679554
70	41	6.023679554
56	33	6.0251604
33	56	6.0251604
73	48	6.025331943
48	73	6.025331943
64	51	6.026113103
51	64	6.026113103
60	47	6.027129681
47	60	6.027129681
31	55	6.028030377
55	31	6.028030377
21	31	6.029091369
31	21	6.029091369
40	54	6.029716768
54	40	6.029716768
21	32	6.033243942
32	21	6.033243942
23	33	6.039976556
33	23	6.039976556
23	41	6.044642658
41	23	6.044642658
30	51	6.051656612
51	30	6.051656612
20	40	6.052692391
40	20	6.052692391
45	71	6.055754755
71	45	6.055754755
60	81	6.055811629
81	60	6.055811629
84	55	6.056927332
55	84	6.056927332
53	31	6.057532533
31	53	6.057532533
45	70	6.058583954
70	45	6.058583954
60	44	6.058628323
44	60	6.058628323
56	85	6.060184483
85	56	6.060184483
60	83	6.061438547
83	60	6.061438547
60	85	6.062883773
85	60	6.062883773
53	34	6.067644758
34	53	6.067644758
61	48	6.069415507
48	61	6.069415507
24	47	6.071237147
47	24	6.071237147
50	64	6.075524612
64	50	6.075524612
42	73	6.075920016
73	42	6.075920016
44	70	6.078567389
70	44	6.078567389
62	44	6.07953923
44	62	6.07953923
23	45	6.081166362
45	23	6.081166362
50	30	6.083086497
30	50	6.083086497
63	86	6.088296586
86	63	6.088296586
56	35	6.088749676
35	56	6.088749676
20	30	6.092027605
30	20	6.092027605
72	48	6.09355412
48	72	6.09355412
80	54	6.093967797
54	80	6.093967797
44	71	6.09528437
71	44	6.09528437
50	25	6.095693394
25	50	6.095693394
35	54	6.095702501
54	35	6.095702501
56	32	6.096894269
32	56	6.096894269
23	35	6.098078966
35	23	6.098078966
86	70	6.098512821
70	86	6.098512821
52	25	6.100319113
25	52	6.100319113
52	84	6.101562009
84	52	6.101562009
42	72	6.105291565
72	42	6.105291565
60	82	6.11245275
82	60	6.11245275
64	43	6.113558285
43	64	6.113558285
63	41	6.116634022
41	63	6.116634022
86	71	6.119198397
71	86	6.119198397
23	34	6.120246242
34	23	6.120246242
61	41	6.121678675
41	61	6.121678675
24	43	6.124294419
43	24	6.124294419
85	54	6.124650638
54	85	6.124650638
22	42	6.130383763
42	22	6.130383763
56	83	6.132452254
83	56	6.132452254
31	54	6.136158945
54	31	6.136158945
52	30	6.137711419
30	52	6.137711419
24	46	6.138576233
46	24	6.138576233
22	47	6.140996572
47	22	6.140996572
24	48	6.143030445
48	24	6.143030445
61	86	6.145041939
86	61	6.145041939
56	34	6.147680853
34	56	6.147680853
83	54	6.152866633
54	83	6.152866633
21	33	6.157656432
33	21	6.157656432
60	40	6.158220217
40	60	6.158220217
56	80	6.158640493
80	56	6.158640493
20	32	6.16303324
32	20	6.16303324
64	46	6.164093561
46	64	6.164093561
60	32	6.165312524
32	60	6.165312524
53	85	6.1658745
85	53	6.1658745
56	40	6.166052466
40	56	6.166052466
34	54	6.16871322
54	34	6.16871322
60	33	6.176200243
33	60	6.176200243
56	31	6.17647014
31	56	6.17647014
20	31	6.176535121
31	20	6.176535121
25	55	6.180728793
55	25	6.180728793
50	84	6.182845501
84	50	6.182845501
84	51	6.182962813
51	84	6.182962813
53	80	6.184350542
80	53	6.184350542
21	35	6.187162035
35	21	6.187162035
53	25	6.187172823
25	53	6.187172823
23	44	6.187593997
44	23	6.187593997
30	55	6.188299267
55	30	6.188299267
23	36	6.189416238
36	23	6.189416238
85	55	6.190401553
55	85	6.190401553
81	54	6.190591971
54	81	6.190591971
70	36	6.191628409
36	70	6.191628409
21	34	6.193118468
34	21	6.193118468
60	36	6.193659489
36	60	6.193659489
62	86	6.193988463
86	62	6.193988463
23	42	6.198914676
42	23	6.198914676
62	36	6.2050322
36	62	6.2050322
64	42	6.20680855
42	64	6.20680855
53	83	6.209274017
83	53	6.209274017
22	1	6.210456637
1	22	6.210456637
47	73	6.211351744
73	47	6.211351744
63	45	6.211640893
45	63	6.211640893
71	36	6.212698837
36	71	6.212698837
62	33	6.213423905
33	62	6.213423905
53	30	6.214480889
30	53	6.214480889
21	41	6.221541417
41	21	6.221541417
82	54	6.221927711
54	82	6.221927711
22	48	6.225588843
48	22	6.225588843
21	45	6.2271929
45	21	6.2271929
70	33	6.22744607
33	70	6.22744607
62	32	6.22746378
32	62	6.22746378
22	43	6.228845339
43	22	6.228845339
63	47	6.229450071
47	63	6.229450071
41	73	6.230238709
73	41	6.230238709
61	45	6.231153884
45	61	6.231153884
56	82	6.23153333
82	56	6.23153333
22	46	6.232098955
46	22	6.232098955
56	81	6.232140995
81	56	6.232140995
25	54	6.232909284
54	25	6.232909284
71	33	6.235989111
33	71	6.235989111
80	55	6.240041149
55	80	6.240041149
24	1	6.241033254
1	24	6.241033254
62	40	6.243412737
40	62	6.243412737
83	55	6.243478937
55	83	6.243478937
52	85	6.246084005
85	52	6.246084005
64	48	6.246265671
48	64	6.246265671
80	52	6.248521733
52	80	6.248521733
41	72	6.257008439
72	41	6.257008439
24	51	6.260169477
51	24	6.260169477
71	32	6.263493529
32	71	6.263493529
70	32	6.266449222
32	70	6.266449222
53	81	6.267786634
81	53	6.267786634
45	73	6.268729304
73	45	6.268729304
61	47	6.269433128
47	61	6.269433128
60	35	6.274474993
35	60	6.274474993
47	72	6.275104097
72	47	6.275104097
63	44	6.275177532
44	63	6.275177532
56	86	6.27860526
86	56	6.27860526
30	54	6.281278575
54	30	6.281278575
20	33	6.281494999
33	20	6.281494999
21	36	6.28220238
36	21	6.28220238
83	52	6.282451119
52	83	6.282451119
84	43	6.285090511
43	84	6.285090511
53	82	6.286028692
82	53	6.286028692
44	73	6.287306003
73	44	6.287306003
60	31	6.291186166
31	60	6.291186166
40	71	6.291238816
71	40	6.291238816
70	35	6.292897378
35	70	6.292897378
50	85	6.294680146
85	50	6.294680146
62	35	6.295978026
35	62	6.295978026
23	43	6.2960779
43	23	6.2960779
21	44	6.299455663
44	21	6.299455663
20	41	6.29983244
41	20	6.29983244
40	70	6.304459887
70	40	6.304459887
61	44	6.305056792
44	61	6.305056792
84	46	6.305403241
46	84	6.305403241
71	35	6.308360504
35	71	6.308360504
45	72	6.30977849
72	45	6.30977849
23	47	6.310966118
47	23	6.310966118
56	30	6.314715701
30	56	6.314715701
81	55	6.315019616
55	81	6.315019616
85	51	6.31534948
51	85	6.31534948
20	35	6.31680219
35	20	6.31680219
56	25	6.317650285
25	56	6.317650285
80	51	6.319782968
51	80	6.319782968
52	24	6.323082222
24	52	6.323082222
82	55	6.324866594
55	82	6.324866594
20	45	6.325591303
45	20	6.325591303
20	34	6.326822905
34	20	6.326822905
52	81	6.329352065
81	52	6.329352065
60	86	6.329399804
86	60	6.329399804
23	46	6.329961287
46	23	6.329961287
62	31	6.33287961
31	62	6.33287961
60	34	6.33861581
34	60	6.33861581
44	72	6.339640809
72	44	6.339640809
64	41	6.344176371
41	64	6.344176371
22	51	6.345600733
51	22	6.345600733
70	34	6.345903576
34	70	6.345903576
50	24	6.346382541
24	50	6.346382541
50	83	6.34777642
83	50	6.34777642
60	25	6.349047034
25	60	6.349047034
23	48	6.350059143
48	23	6.350059143
82	52	6.35062655
52	82	6.35062655
83	51	6.350811588
51	83	6.350811588
70	31	6.350936785
31	70	6.350936785
